410;635.1455545;635.1398379;635.1494271;257.9720771;256.5836324;259.2050045;113;113;808.7191165;746.0539496;672.6901001;1056.061935;929.3281838;928.7888685;1088.779217;944.2550702;972.376127;823.4998942;1128.277923;724.8497909;727.4183259;664.2657871;540.4476269;922.5046368;666.8853496;600.540762;869.089363;1098.791191;721.3726913;902.2503657;648.6359141;986.3230826;896.455228;503.1660943;737.9287279;643.8480455;651.3056179;1001.574253;549.9448571;898.5263266;659.5547239;948.710015;985.1622625;1143.647624;1046.352136;585.3521268;1114.687415;723.9831095;895.0129994;941.9194663;630.1938715;1163.380463;1149.416047;955.6066746;915.5322562;673.8407189;843.1199942;1035.812999;1252.044555;1161.271894;696.5042256;814.2251968;710.8524657;1051.796938;928.3763429;444.0830704;979.7119552;1436.857615;889.0642726;789.6697628;822.5760661;637.0616959;795.3386856;801.0306817;660.087143;898.9673292;1092.651791;1014.600168;773.8324016;832.1214642;866.3689662;731.1645526;1081.120584;1555.531082;710.0441032;1075.52832;1110.930754;550.1890647;721.3597372;1305.641815;657.5435118;1207.358571;922.010359;1017.479816;635.4383074;1136.267095;884.2249217;809.6224189;1462.794196;724.4677774;1107.333634;870.8031864;982.595721;971.6767885;1052.488886;1166.27082;698.7009573;868.2960353;1124.139815;1073.463594;1046.306836;1095.69561;892.4255765;858.6412597;781.8891453;783.1065107;1074.990257;1153.124893;1272.125378;845.0222456;857.2775028;1143.083776;1237.501161;1083.764856;1461.7239;863.0991777;1424.328408;1046.311883;749.8975294;1151.067751;1039.898234;833.6801178;711.1652197;984.6997353;886.8968108;863.5222647;665.1999428;794.7030872;749.3878503;789.9851087;876.689913;785.8156913;661.8855609;808.7189262;938.266872;1091.978335;1145.18427;664.7177035;1050.606009;620.4554791;1103.753349;1026.45471;1168.270798;1285.372758;1110.971159;1331.840271;1018.508942;774.9484898;861.5160693;958.3676237;1159.007892;1004.229826;1139.585971;638.9436459;917.3052408;1080.322433;825.2058839;885.8947232;944.0303891;1232.670813;984.5562738;1276.84047;800.7294887;919.0753916;840.4077326;999.0338403;1065.351667;739.5404013;770.8354305;913.5480717;865.2160067;1079.281269;1010.827641;409.3377154;832.6874383;836.4475572;914.3144986;1118.184193;1376.973929;1468.93535;510.2943447;[14][M+2]+;;156
411;635.8795399;635.8767381;635.8821111;41.52742068;28.93160406;44.10418718;232;152;9073.920714;5752.566827;8330.923678;8660.976063;10601.35373;5999.01845;5454.140461;4205.532104;5391.162459;3438.788888;6421.320983;4165.315331;3670.173499;3524.438417;3171.144092;4826.551629;3633.38679;4564.641874;4633.574949;7803.920938;5471.729542;7278.829191;15369.61705;15423.47011;13484.5245;10809.9952;4008.069794;8394.438847;2679.172447;9806.157193;5193.371639;11112.11495;7063.579016;3983.401826;4169.127813;21448.72175;4802.877611;4122.448136;4087.996847;4245.680948;13927.26769;3601.987725;4054.535431;4514.677462;4500.049915;8707.587499;4671.475652;8140.688263;7334.239155;8114.09872;12839.38947;3748.617972;12514.18682;7578.498305;9537.60919;14905.50148;8997.922362;4315.608856;7838.149895;16464.27492;3244.212654;3973.94184;8237.89789;2288.636273;5574.513964;10057.25998;4305.75963;4947.934139;4086.882579;9209.482533;8647.587492;2669.604807;3892.537535;6985.430721;6552.014782;11114.96261;9887.254091;6937.737338;6151.015495;2707.586941;3685.625912;3131.675014;4054.705876;7541.978304;3459.467037;5353.142074;8075.157169;8459.348628;7345.444871;3728.305156;11453.68036;3115.937508;51961.66366;18265.61906;8567.113613;9490.550316;5953.82012;5406.052229;6755.821184;3655.283806;4421.835278;10737.90326;8080.913278;10564.71102;7969.609728;5468.366202;20539.39995;4822.531721;3974.144461;5846.53044;11155.68787;3237.99944;9888.16312;4600.901131;9070.006271;5421.696451;8981.564004;5778.241587;15594.59784;13979.07756;4284.081986;3140.86512;9369.145198;11677.65321;10889.58905;11913.92299;3423.682361;5493.856718;3560.591181;3272.287118;3924.21432;4892.431013;23113.13076;3953.883948;6222.744187;9938.103766;7542.373512;4351.459796;11952.88159;4522.293538;6049.753111;7510.560832;12578.86398;7948.706729;16200.49889;9819.146789;5720.182124;14753.37414;5846.584169;8625.271066;5359.528836;3419.097217;13426.71899;11172.16189;13848.50765;4273.431313;8045.492152;9150.448933;3962.147749;4613.327516;13721.97688;12291.24148;13200.31182;11241.10897;4444.729245;8078.342618;3830.812662;4790.672988;8899.307621;8759.573264;22680.66661;4153.040241;13482.06776;6300.277715;8953.275995;4217.870162;31935.56852;4839.891592;6595.027594;11219.84537;6772.607589;15796.72274;3730.997083;[7][M+1]+;;5
412;635.8796059;635.8776944;635.8818857;15.28886918;0.899622988;28.44267587;278;96;11861.34947;7386.567675;6792.610318;7472.24504;8757.778557;4966.590589;1277.603299;1183.805989;1159.383144;1102.057515;1554.543234;1011.985995;819.1026442;1334.958622;700.1888031;1469.087652;1179.062924;1311.082947;2161.244655;1914.430481;799.0610377;17342.05169;15118.03048;14352.10482;9442.702701;9479.837884;945.974217;7319.443041;640.3222946;11224.936;1129.025782;7754.19927;8116.820051;1015.335902;1237.662519;15426.87625;1058.60573;957.1492026;1102.257581;1558.32359;8610.592854;913.4045829;785.2567967;1833.180393;1249.623368;7974.008278;4064.013994;6718.049716;10445.76188;15615.88303;8303.523634;1061.465992;6210.255527;7774.694708;9916.783248;18234.51951;7696.848877;925.69563;11224.66891;29870.84048;628.8729211;1087.508692;8310.681485;507.6975726;6621.707032;8366.640983;809.9605635;2047.213109;1368.083897;9263.944939;13808.23972;875.3530865;1354.861571;4427.881769;8880.406609;10853.01008;9748.189214;8591.140848;1364.535105;1106.684831;1047.424375;964.4724081;10265.54427;5939.986372;985.967224;670.5171939;7673.026804;9298.946206;12066.06393;778.6358809;11609.82661;1234.946838;20553.08628;15479.14668;18569.29918;8391.143444;1396.525605;1250.203848;6940.804086;1409.868623;1255.266512;10459.00864;11069.33173;7903.948496;5838.192634;793.1025652;8088.398801;1376.937965;1468.528455;1234.028035;16253.57569;212.0891744;13365.19259;879.4390728;9924.11043;3121.814865;10554.707;1089.946525;29274.54888;13543.39413;892.9847737;999.1380315;20719.82229;10947.40119;12015.12356;8186.335904;997.7689546;1321.322337;1200.798291;1256.113931;1478.280281;1463.16917;6435.780947;1257.115116;7797.371505;11733.70773;13385.7647;1351.582173;10941.96875;1430.945227;14237.2147;7327.729631;7609.631361;7985.062341;15592.50495;8695.749451;1106.607325;15877.5889;1414.533216;18313.50409;1237.307347;895.5191832;9310.518171;12885.14;16667.70995;1272.626473;12570.14459;9332.652192;1061.099971;763.3409477;18440.97842;16490.75903;6404.128193;16803.23819;1024.586711;7700.18654;1006.289587;1422.638971;9394.356724;8855.112815;17331.79675;2297.354626;11866.23398;1791.797104;7837.399867;894.0061247;10051.76251;1070.787897;11429.70332;9244.068144;8970.026959;9586.770814;858.1616038;[83][M]+;;198
413;636.8812401;636.8775869;636.8843956;39.44379799;28.91858845;44.10418718;248;137;1460.438842;597.6689172;1267.602456;1597.2948;1988.252764;3898.25383;2531.99011;1384.986228;3158.025277;1294.786714;2922.455262;1497.819479;1351.509913;2408.903574;1414.98443;10774.14647;2380.256593;2515.042683;2808.973077;2810.161803;2127.077878;1389.366067;1858.808857;6606.626608;2982.907556;931.7720153;1433.175965;1797.89231;1448.989057;2106.511233;1280.269074;3355.878257;2621.630438;1415.76866;2392.739575;5946.230666;1579.986026;1936.129236;3189.123533;3244.265608;2098.498899;5926.033759;2184.521326;2675.906444;2216.651562;6471.982849;3862.025579;3312.762467;2097.833187;2556.993779;2013.713749;1212.833779;1861.569486;2097.738184;974.2853534;915.1305821;2306.330958;329.7192313;1363.580144;2882.803463;3199.624342;1096.623223;1481.255519;722.3213539;2074.176525;2173.889311;716.2816506;2665.762356;1306.34315;2481.81491;4737.018248;1214.107427;2309.323723;972.9896078;1555.666923;2248.958878;2064.813935;6686.374724;2214.137066;2627.986987;1779.08403;7541.844106;1472.776117;1356.887341;1927.001099;1754.428004;1056.209073;2691.489705;1185.254128;1498.05761;2639.153943;1098.212524;3065.672083;8463.327373;3668.015426;1898.728289;1367.16272;2272.793911;2269.382734;1375.53359;1869.912786;1635.514275;2138.255981;1558.351133;2487.602539;1650.545151;921.5567766;2356.138054;1667.543849;1529.354907;4466.700899;1537.13051;2461.118286;2517.987821;2787.639397;2566.381455;1941.102873;1233.614803;4087.254819;1491.337704;1388.285282;1597.382457;2820.117569;1221.938843;1404.933174;2255.155523;2435.464833;2048.624916;2867.577604;327.5738961;1461.760104;1850.606346;1180.880538;1556.810591;1873.392953;1699.111899;3650.914424;2273.214567;1220.920901;3547.287936;505.4696643;1398.263021;2088.701137;3452.101471;2413.14253;2801.277122;10264.19985;2418.783194;1646.218645;3160.395824;2191.21149;1760.298324;2283.079095;1256.549772;2376.734246;1738.759871;2666.529787;2411.793487;2035.316777;2452.066847;4850.002289;3530.092446;8612.375919;2587.124543;1690.529383;1866.931066;2641.62893;1244.880273;1873.388987;1589.213205;2234.608814;13344.68943;3420.663324;3183.941657;1316.012945;1870.719249;1670.861547;1173.804394;1791.418357;1662.006856;2724.564977;5792.794586;1064.256833;;;175
414;636.8816295;636.8794897;636.884744;14.23958316;1.003358315;28.80953384;333;129;1450.614518;27.77594651;1193.712352;1924.480045;1901.511318;6329.468822;2189.451669;525.515391;5383.898237;189.1642242;6678.2641;1882.706756;1535.387958;1923.3218;650.8390329;1087.099101;1920.404195;2014.114176;5281.581424;3742.372249;2884.762356;957.5258086;1677.90958;4433.495104;3602.683824;195.534039;4529.381183;1499.285513;2237.022234;2357.285051;1346.507235;2815.610622;2525.663975;549.2545229;3442.770424;3585.786027;810.3268012;2108.126537;1885.296106;1747.677945;2126.830045;1414.064369;1682.447543;2491.951616;2324.985849;3149.023932;5248.010105;2796.98505;1622.364162;1502.079804;2415.730279;676.6735539;1597.317584;1973.303551;1233.633724;361.3026724;3008.9627;93.37433095;2385.994589;3476.034054;1515.307425;1651.41458;526.744281;264.7037348;1218.2359;2033.384876;1291.833556;3042.268962;2981.141951;2317.105591;1885.018415;2838.014591;4363.790906;311.9229491;3127.504354;4405.432573;2163.005941;3272.734788;3195.452477;2180.939986;1959.44471;2096.399705;1808.479753;1130.701449;3851.187428;3467.621043;196.7324164;4266.408281;3282.589024;3072.674229;2874.682746;1323.692995;889.9786624;2055.936354;1777.702691;4063.802917;217.5415977;530.4220145;1846.22026;245.7593721;2107.027235;666.3625351;3130.434161;4684.090572;1868.915386;1280.203878;1065.803249;3435.083744;4412.057976;525.590453;3318.601623;3464.761987;1714.098336;2220.039322;3531.859568;3155.597348;848.5308325;1156.176378;2173.475508;366.4242532;739.9384123;4365.966288;2239.765663;349.9935685;1394.010446;2437.629783;3399.693741;1793.167693;3568.784825;152.7750264;579.6391641;1866.836837;252.1464344;5388.597007;2799.476749;2767.703469;2338.176355;2783.155409;512.0646919;3287.543576;297.9627877;1289.072001;3754.91319;2279.751565;1996.528048;2303.417709;2111.36842;2381.275772;2163.718232;3366.691412;3258.001259;2682.102142;2533.695195;353.7177541;2539.692972;2023.120329;1740.057947;7565.506701;1477.274526;3004.28084;3260.033701;2791.87348;1910.146612;4637.452806;3358.600329;1459.685385;1002.790816;505.7592563;1082.956697;1164.72377;982.1250338;2555.353253;3924.522366;1386.131648;267.9569212;1969.386582;158.2788634;1244.21461;1719.688382;358.2121144;2745.647054;2633.775498;518.2679375;[83][M+1]+;;198
415;639.3356928;639.3312216;639.3389534;454.7369702;451.9874971;458.0274545;105;104;498.1188531;479.5326039;174.4776094;851.0084303;834.5006743;172.7269929;316.4340099;144.1109907;420.8519628;1040.820804;79.35114954;888.7178627;427.1643199;472.290484;1830.01662;90.88348878;1355.753784;352.7169062;199.012069;149.7836452;377.0685461;2062.516309;32.05477459;459.3221818;544.4161316;187.4962506;508.4710164;360.3289604;520.9895163;1572.344254;351.5178389;2611.034876;294.1400571;1211.456274;627.4280691;542.5032104;2222.718333;108.5475993;1012.493669;1131.892596;334.9463256;931.0931471;475.9143521;1226.833671;384.9762525;1098.732698;423.5700447;512.6298295;1564.610615;1058.66088;757.4588705;1458.637013;251.4747738;1128.739471;209.198804;2271.572944;670.7950142;209.3152134;2504.044193;1270.123476;138.6679797;634.3509397;1207.144709;425.964365;575.458153;536.0198371;171.0705613;974.0066711;399.1516296;1950.421977;1062.590909;83.1438058;286.6756587;495.8773112;840.4649876;3049.981195;600.0297533;2461.621017;990.5959704;441.8360947;225.1526209;689.6689327;206.4355062;629.3119292;1523.499102;92.28557008;177.0013825;495.5632248;484.2069626;1663.844884;2162.064529;454.325545;715.3476088;1558.893263;1926.451974;280.4778991;1465.910911;1940.198229;198.9608438;3477.921582;3412.960738;2311.091698;835.9249052;399.4257335;724.7400629;101.4659554;990.2503321;1019.283886;1070.541783;2285.258002;993.6886173;920.0628815;601.8197426;718.8773817;1649.444836;1553.542638;1409.200325;409.6054641;475.6456355;1648.476944;42.2828175;803.961473;247.9481568;662.4083108;311.1675019;895.7519396;583.0289452;406.1760826;998.8753211;707.2087499;530.8720598;540.2243046;442.20985;379.0633507;399.1612299;709.2121691;619.3062662;2119.341588;1073.367248;1819.6676;1290.091503;68.91178534;1228.912993;157.5909791;539.7778063;1178.06953;2610.771536;643.6697738;1012.526559;969.1162957;1119.098536;754.6342183;2387.636527;392.490631;2047.616069;545.4266035;1054.070602;5935.426671;1126.660388;1616.008529;465.9726315;547.4640259;586.2094896;1908.691471;288.5834513;406.6093724;152.6705305;1937.544462;681.091441;1751.150901;146.2303574;989.7848035;216.9587076;684.6984612;408.3593302;1504.208395;1487.104823;2.082405027;429.6467962;55.05716166;2109.329771;1278.057661;30.38353324;;;136
416;640.3179924;640.3146773;640.3243798;494.2467398;493.7804295;495.2539657;128;128;1871.690381;941.5854445;1855.976492;1788.905834;2200.854579;685.8794687;444.2044467;823.7398218;408.6494812;2048.368608;587.914031;1925.480412;1754.410887;1234.214466;1192.128603;311.7002471;1843.4483;777.6873688;560.9955356;87.83968605;1983.20346;2498.294897;1359.113359;1011.786448;1775.218735;4610.519414;1476.885245;2150.396137;2180.739447;1489.801861;457.7096546;1181.651869;3736.316577;1455.386412;1355.659347;258.9977261;633.7038001;896.6464383;1086.74231;1569.943359;830.0781683;1054.634482;5874.962792;2676.818503;2163.660216;2044.342675;1070.996202;2479.612129;1167.977967;1742.408738;2638.84953;651.4774556;1812.535819;3161.569417;3547.795962;1604.314183;1029.346082;1745.218234;2970.408546;1507.334511;3543.479321;1858.795525;2077.476325;2311.869398;2143.071809;2689.619066;1717.537674;938.5188265;1715.469833;2411.893482;2126.708743;3356.030506;1819.574468;2314.632834;1972.47276;1371.524749;966.0758874;1472.335993;1895.645154;2517.633033;2040.580904;1614.964309;2861.633213;1780.940437;4347.782711;1710.697032;2218.979343;1397.688881;2600.676048;2570.41827;1447.273648;1671.067361;383.3449381;1283.515969;1772.076588;1143.132029;813.7767681;1369.335933;1125.458687;2289.062236;1792.484866;1469.891231;981.2441309;1132.1219;1710.030045;1050.707737;862.3825646;1163.334745;797.6584527;1329.631905;2713.71112;1039.040066;2104.200031;2810.169846;3095.258646;2321.762629;2970.859292;1357.130521;850.0665119;1084.680089;887.86026;815.203058;1211.434146;2992.328832;2639.068757;2266.830279;2061.062028;2407.928758;3059.034776;2732.786615;1784.148105;3814.463895;2903.915496;3253.857223;3527.610404;1265.826996;798.3341566;2652.907014;864.6490476;2403.467361;1529.891836;1547.642423;3165.537355;1286.473153;430.3206053;1128.333655;1065.655434;1819.218964;951.6289078;1241.352022;845.9711481;1988.111219;484.2464147;733.0044903;740.6106659;812.4958277;644.0661017;1376.801379;841.8568675;1767.093151;934.8805637;436.5118107;1989.241924;496.1488688;846.4924001;1109.950143;266.0894377;1950.051366;1819.791371;2528.79206;2311.051328;1129.084218;1166.227055;1151.490608;1772.107521;1990.782879;1244.116134;2982.696694;3183.065756;2115.186108;720.5532701;1777.953887;2495.967798;;[M+NH4]+ 622.284;54
417;640.3527626;640.349752;640.3548973;532.4814224;520.5128987;533.4877669;185;183;15607.94335;11488.12429;13891.43121;13770.02382;12122.08595;5471.223796;3225.942099;6949.295957;4244.390748;14338.13732;3186.371049;8791.928771;12064.36215;7130.20924;8828.176066;3516.719502;10496.84033;7874.645494;3493.683543;1659.147431;9482.387555;12388.02332;7183.167481;6356.084325;10485.55519;18682.16233;5685.314195;14296.57817;12824.46929;7303.364512;2833.278881;7622.198498;22161.15863;14200.96072;10932.58484;2903.295642;4945.525593;7099.681501;9746.288362;10424.11045;12632.23077;11919.57958;17095.38711;12890.02308;11408.03109;13048.381;6615.100089;9888.851264;11716.61594;9712.351804;19145.93927;6297.508742;14823.99459;13813.01489;17720.94805;6998.704225;8851.222963;11188.66896;9550.50642;7503.246342;32821.83205;21394.65679;15366.7422;15842.87959;12121.12413;23574.8466;14064.94339;7104.634085;16824.11637;13984.83159;16844.66317;16931.87827;19188.72622;25759.80186;10798.15042;6417.934056;6060.534213;7544.765558;11454.71708;13481.53482;10603.38996;10671.38588;13408.13502;12358.46952;25591.70412;9766.75461;13887.28239;9345.228032;7382.017256;12135.51309;7127.679571;10970.64328;2166.773711;5920.252584;10032.74;7944.429114;5505.705753;7851.297652;6981.098612;9782.984754;9014.849184;8012.568411;7257.623816;11283.31632;14288.82048;7849.408239;6907.021965;6949.331827;4642.88027;5807.004128;9370.861546;6339.733308;13778.6578;8302.987541;10463.0246;11323.31084;9752.031408;10879.58022;5327.224109;7820.782003;11078.47248;6507.560768;7621.697014;16660.69997;16310.09998;14619.53318;13451.50448;12562.66151;17307.55065;15070.08467;10410.81213;19579.87576;14904.52346;19424.22178;19016.88858;11799.35316;9502.413443;8988.769555;6211.234827;13217.85206;7222.702019;8054.883213;17760.31467;7209.733385;4631.662659;7555.267209;8525.354923;6893.164652;8202.695113;6088.888916;6766.8296;12922.90888;3489.306956;5376.774064;6928.801726;9217.160642;6465.426631;9029.031455;6216.480472;12715.94397;9933.070678;4935.399475;17910.50201;8640.686998;13226.65599;13490.1579;8672.349783;10979.80573;10824.68894;17910.52716;18744.89786;10200.48219;10063.68344;16562.65918;16227.83583;25715.14054;9815.13899;18989.2591;17418.23922;14986.91776;9517.94889;19457.83084;17106.96708;[103][M]+;[M+NH4]+ 622.319;20
418;641.3562344;641.3499313;641.3592781;532.4818896;521.4041007;533.4828541;180;178;5010.130672;3980.075123;4155.442065;4410.20323;3894.030063;1212.745193;1017.179641;2020.54343;1418.106447;4209.845037;669.3065525;2579.245663;3396.850999;1901.256696;2592.459044;1036.972496;3269.286019;2478.298794;685.1617638;484.9155508;2706.1067;3785.349741;2062.164005;1711.10561;2981.614062;5868.081988;1892.739363;4608.031242;4465.168347;2308.888121;847.1166561;2621.204312;6728.437695;4480.021755;3382.741775;722.842813;1171.108036;2164.605513;3011.765127;3571.343601;4136.423942;4183.684848;5146.285676;4291.091245;3612.137467;4389.548758;1808.346817;2978.482764;3901.203951;3063.80056;6755.788108;2044.915412;4984.822441;4516.819585;5800.053794;2183.958031;3107.525337;3730.620775;3009.569312;2386.360587;10402.6194;6328.759842;5128.230803;4969.581568;3912.756628;7630.609221;4623.32927;2255.324951;5293.266958;4357.170026;5643.516009;5305.926099;5822.428802;8162.427457;3864.929864;2135.704395;2188.071689;2202.255753;3589.189117;3824.263982;3579.897081;3369.584246;4227.655073;3643.844162;8822.711516;3150.120516;4165.99705;3229.32867;2411.997906;3720.742367;1802.874835;3749.577956;194.61021;1817.794827;3103.620283;2504.83651;1680.834548;2270.8659;1860.473383;2949.486107;2847.653018;2816.635957;2183.256928;3751.574597;4539.504903;2411.144315;2299.74884;2383.001788;1165.183458;1282.979578;2788.875622;1633.15925;4154.024074;2530.131353;3799.618676;3609.101247;3403.645597;3501.237732;1504.261536;2535.128518;3285.242849;2351.581607;2607.844512;5817.954698;5276.491445;4720.793515;4291.580705;4023.743163;5270.439845;5013.14518;3519.851519;6304.106121;4425.055146;6424.066502;6191.816722;3814.056854;3131.806596;2556.586584;2042.691525;4307.026425;2218.880741;2534.385028;5827.374276;1924.433434;1255.512896;2366.6695;2533.129397;2138.682403;2611.309232;1777.796513;2314.169842;4148.955616;1292.285282;2046.664708;2293.961299;3235.087246;1944.455691;2589.846203;1800.110464;4135.361135;3354.315954;1329.736533;5878.023481;2261.651117;4439.951742;4435.558039;2870.744278;3455.378962;3420.318196;6499.41549;6055.52155;3105.247871;3354.108428;5730.189221;5540.584314;8188.549957;3428.964541;5932.602671;5857.715058;4740.792099;2955.218333;6212.029774;5739.63902;[103][M+1]+;;20
419;642.3581858;642.3545918;642.3625815;532.4878188;531.4660238;533.490449;111;111;1043.946843;784.2386395;910.0414831;836.5435665;645.677095;125.4531251;146.638869;397.6410512;230.407033;1006.300377;116.1939134;543.9964292;1020.704118;427.3414725;521.4337277;107.8181503;591.3968713;399.1156432;133.7399496;21.05818598;517.9149394;869.2128654;280.6311967;215.3491254;584.729855;1011.98174;299.156619;1017.658345;967.2361348;423.4473072;69.38229908;401.1394835;1327.060662;934.4743126;748.1091336;32.77826943;293.0524088;365.1173707;431.7456172;585.5600321;869.6985695;887.0784268;1234.718021;727.6210846;522.9998329;799.504547;328.7438273;580.2514694;526.822812;651.4029435;1504.687729;358.0230107;1130.242311;964.7421247;1370.945981;329.3151451;511.421943;750.893975;664.4956671;411.4440796;2263.340986;1489.004158;1024.676795;1082.578172;845.2431986;1783.221621;863.5081461;226.4735056;1003.597073;931.5475513;1362.548171;1011.887359;1120.35053;2064.430083;885.5146686;297.8329813;354.2834727;323.2652077;848.7298983;770.500257;562.2872584;537.14949;833.3611814;485.4900067;2288.193524;610.4900495;1036.157576;732.3316299;475.3101161;827.843915;423.6222187;875.705372;37.66562804;211.529299;793.6734303;476.8784695;384.8864895;356.0581364;459.9160779;562.8404414;475.8685476;442.8149732;287.0730291;668.1944258;1025.431551;365.9918538;294.7173696;291.3211123;122.0519429;177.5617806;604.3363181;426.1964669;836.0195397;646.2277624;624.9139233;734.6114982;758.6119863;833.0724872;366.0821512;423.1799091;595.4339144;240.8918928;381.5927189;963.1091688;1127.851288;1107.142241;833.0475042;912.4426015;1263.937267;1011.476298;868.0530704;1301.850532;1240.643328;1378.340322;1439.322947;817.9109824;615.6726718;531.898443;244.4972792;938.7740797;452.5449771;451.8004784;1035.915893;303.2032161;181.4866868;389.5128232;483.7982555;301.7260992;442.43241;239.830288;403.1186188;851.1862757;262.6922788;316.8031443;366.0014316;553.3337147;339.1007633;459.314867;161.8858502;808.7979111;428.8375807;243.9690998;990.8326876;573.7901066;1008.096828;1062.330365;540.8431073;459.0858449;865.847149;1292.346687;1443.778393;720.0881093;690.2102656;1369.01037;1039.860321;1588.763686;578.6577344;1340.724916;1353.146211;866.0892505;665.3589999;989.9573751;1186.459945;[103][M+2]+;;20
420;643.1720193;643.1696493;643.1741065;403.2069501;393.6198549;404.634377;152;151;18195.22452;24507.80379;21679.03023;6496.3286;21014.0282;17002.51395;19607.91157;20150.05772;23652.80393;19883.40125;22089.2404;20709.43868;19866.98443;21487.60759;18858.99683;19949.24944;18732.85654;21541.68899;17473.57251;10874.71144;17985.38784;8233.145016;22258.19939;10455.55647;22722.59605;17821.81408;20118.07307;20918.63458;22908.9964;3824.668495;21378.52636;16134.43344;16212.22768;17246.93229;20188.48642;2711.842401;4989.362024;14273.81214;19974.91328;19647.25453;21160.00373;17181.48843;17092.7134;21152.9039;10700.38526;1207.612182;19448.291;18787.64271;11539.94277;15650.37236;17003.53888;22116.94471;24438.56047;18387.78488;19386.33945;781.2229806;21207.48084;18678.45726;2524.952847;21.85078165;20453.24765;20482.21246;19115.53016;19083.42893;7193.208237;16524.20209;24471.77865;16580.71107;13954.5273;2518.635375;48.07839836;18340.22945;21830.74086;22033.44489;4242.596912;2518.635375;15297.83265;4741.864644;17645.83453;25442.45793;21215.95725;6379.7831;18357.92914;17400.55266;355.8698633;21096.12558;19324.81192;3717.192893;19560.25476;6912.172106;4797.543964;21172.439;211.7317341;2518.635375;8773.654862;23972.49813;12872.42176;2518.635375;21158.43439;9113.612492;4607.384866;2518.635375;2518.635375;20385.58982;17992.17663;20295.99335;19758.0728;19506.52928;21640.83309;2518.635375;2518.635375;20288.71518;15475.92758;2518.635375;2132.455084;2518.635375;2518.635375;19434.00527;2518.635375;2518.635375;16947.5986;9302.290027;20671.4843;16657.26812;20033.6303;21374.92146;16846.36177;19984.56197;17630.22221;19229.72624;20089.01166;18976.39622;17933.40225;19974.20532;19334.06443;13698.45588;17147.27092;2518.635375;12659.91959;2518.635375;1680.16949;20896.3986;32.87842151;15054.56529;21757.99702;2518.635375;2518.635375;18368.673;1341.283634;19336.24543;16195.22117;18206.60856;18119.19432;23080.33648;16373.21831;20191.02633;9398.621596;158.4554795;6188.919782;16929.48498;14147.89302;1735.679673;17167.22947;2518.635375;14890.25864;19124.4911;24332.97342;2518.635375;10581.68528;3956.742411;20251.33656;11794.91714;7740.955113;10220.59016;53.99227231;13309.38762;7331.866398;21911.42759;21005.30167;21981.6618;6014.174137;1160.66674;18595.7664;[110][M]+;[M+H]+ 642.169 [M+H-H20]+ 660.176;22
421;643.2932196;643.2897001;643.2994536;511.5593843;511.1336105;512.9779918;167;167;4500.954735;3487.587214;4028.059175;3478.422095;2279.447243;1145.844056;825.7475264;2556.957159;1173.455538;4367.088999;798.296229;2771.567385;4334.163349;2069.048334;1750.903497;773.35105;2524.723106;2147.987468;807.8804203;532.8173285;2179.279941;4411.479191;1662.998076;1471.318567;2875.175801;6387.389726;1328.611541;5073.190854;3570.774169;1527.817251;457.3285515;1393.989186;5638.167887;2780.082888;3902.047819;517.5817151;1131.849725;1698.260077;2561.533362;2339.186308;3033.948135;5398.472648;6364.132608;4816.293271;4871.034538;5652.858436;1853.401851;3563.388097;3179.552393;3540.882008;4989.113685;1590.285554;5072.618325;5601.885241;8408.763923;1352.248732;1982.505988;2225.18815;3349.63723;2084.92517;13353.18762;6866.631094;3824.703199;6031.716568;4347.753624;6358.35028;5437.248068;1303.193042;1975.923216;4426.986148;5428.974548;2787.554037;4470.307499;12899.05681;3563.31597;1694.361061;830.9856883;1473.911413;2106.209375;3151.590537;2712.858251;2948.040033;3295.02725;4495.442863;6116.877548;2626.689659;2190.310805;1771.154221;1938.620173;2905.211426;1059.093097;1782.983265;161.1102014;765.5657132;2477.667507;1346.053529;812.1583098;1034.79553;1543.655127;1279.623721;1823.276228;1892.95902;1410.027166;1542.954755;2980.833886;1844.404872;914.4612799;881.2018737;613.9718964;1402.350053;1819.705999;1325.53613;2929.680509;2299.166091;2877.472692;2909.86394;2029.076387;1909.602362;1238.492282;1045.168287;1276.503095;1521.546265;2025.502669;3796.93841;3287.1311;3674.966258;2488.355121;3016.740789;3382.341735;4044.066077;2128.844236;4280.180522;4389.720363;4084.987042;4360.60881;2245.637356;2234.921537;2052.363422;1297.865251;2613.300488;1119.009503;2072.067049;2751.95326;1063.878334;649.5185162;1125.657441;1262.566767;1399.103154;1414.029723;1080.301763;1130.557968;1940.100973;520.5198287;1182.65868;602.1144432;1678.171186;576.2461984;1363.438579;1109.483834;1685.608001;1755.813153;698.4555321;4613.670914;572.2423472;2537.903418;2183.241304;2418.929505;2190.935541;1947.41724;6269.712763;2254.531268;1103.87822;1134.630266;2454.661017;1766.848571;5509.909927;1516.156075;3672.94714;3500.159299;3158.816897;2314.988365;4624.775418;2191.432623;[206][M]+;;77
